,in,out,init_soc
5980,17.0,8.0,0.6
5981,18.0,10.0,0.3
5982,19.0,10.0,0.3
5983,18.0,12.0,0.6
5984,15.0,13.0,0.8
5985,17.0,10.0,0.6
5986,14.0,11.0,0.5
5987,19.0,7.0,1.0
5988,14.0,8.0,0.3
5989,16.0,13.0,0.4
5990,15.0,11.0,0.8
5991,15.0,13.0,0.3
5992,14.0,12.0,0.8
5993,12.0,4.0,0.4
5994,14.0,14.0,0.6
5995,13.0,8.0,0.6
5996,15.0,10.0,0.5
5997,16.0,8.0,0.9
5998,17.0,11.0,0.7
5999,21.0,9.0,0.3
6000,19.0,12.0,0.5
6001,16.0,10.0,0.6
6002,15.0,11.0,0.2
6003,3.0,12.0,0.3
6004,22.0,10.0,0.9
6005,18.0,9.0,0.2
6006,17.0,9.0,0.8
6007,19.0,10.0,0.1
6008,19.0,11.0,0.7
6009,19.0,14.0,0.3
6010,18.0,10.0,0.7
6011,19.0,9.0,0.7
6012,15.0,11.0,0.4
6013,14.0,8.0,1.0
6014,19.0,11.0,0.5
6015,17.0,9.0,0.3
6016,15.0,10.0,0.8
6017,15.0,10.0,0.7
6018,20.0,10.0,0.9
6019,22.0,7.0,0.8
6020,16.0,9.0,0.3
6021,12.0,8.0,0.5
6022,17.0,10.0,0.2
6023,13.0,7.0,0.7
6024,14.0,7.0,0.4
6025,21.0,5.0,0.4
6026,21.0,8.0,0.2
6027,1.0,14.0,0.2
6028,13.0,10.0,0.3
6029,16.0,10.0,0.3
6030,17.0,11.0,0.1
6031,17.0,9.0,0.8
6032,15.0,9.0,0.5
6033,12.0,10.0,0.6
6034,18.0,13.0,0.4
6035,13.0,10.0,0.4
6036,15.0,11.0,0.7
6037,7.0,12.0,0.9
6038,13.0,9.0,0.4
6039,22.0,11.0,0.4
6040,17.0,11.0,0.4
6041,18.0,12.0,0.2
6042,18.0,8.0,0.2
6043,9.0,14.0,0.9
6044,16.0,12.0,0.6
6045,17.0,10.0,0.2
6046,18.0,10.0,0.2
6047,11.0,13.0,0.6
6048,17.0,9.0,0.2
6049,16.0,11.0,0.9
6050,16.0,13.0,0.1
6051,19.0,13.0,0.8
6052,12.0,10.0,1.0
6053,17.0,9.0,0.2
6054,16.0,8.0,0.8
6055,17.0,15.0,0.2
6056,13.0,10.0,0.4
6057,17.0,10.0,0.9
6058,13.0,11.0,0.3
6059,20.0,9.0,0.6
6060,16.0,8.0,0.1
6061,18.0,8.0,0.6
6062,19.0,11.0,0.5
6063,15.0,9.0,0.7
6064,16.0,12.0,0.9
6065,20.0,9.0,0.5
6066,19.0,7.0,0.4
6067,17.0,11.0,0.2
6068,15.0,10.0,0.3
6069,20.0,8.0,0.1
6070,18.0,9.0,0.6
6071,13.0,11.0,0.9
6072,19.0,7.0,0.3
6073,18.0,4.0,0.6
6074,19.0,9.0,0.2
6075,17.0,12.0,0.9
6076,17.0,12.0,0.4
6077,13.0,11.0,1.0
6078,18.0,6.0,0.8
6079,12.0,8.0,0.6
6080,14.0,5.0,0.8
6081,19.0,10.0,0.3
6082,17.0,11.0,0.3
6083,14.0,13.0,0.2
6084,19.0,10.0,0.9
6085,16.0,8.0,0.4
6086,16.0,12.0,1.0
6087,18.0,11.0,0.3
6088,15.0,12.0,0.6
6089,20.0,9.0,0.9
6090,18.0,13.0,1.0
6091,21.0,10.0,0.1
6092,17.0,6.0,0.2
6093,15.0,11.0,0.2
6094,18.0,10.0,0.2
6095,15.0,10.0,0.2
6096,21.0,10.0,0.8
6097,11.0,7.0,0.9
6098,20.0,7.0,0.5
6099,18.0,9.0,0.8
6100,19.0,10.0,0.2
6101,7.0,8.0,0.9
6102,16.0,7.0,0.9
6103,21.0,10.0,0.5
6104,18.0,9.0,0.5
6105,14.0,13.0,0.6
6106,17.0,9.0,0.5
6107,21.0,10.0,0.4
6108,17.0,6.0,0.9
6109,13.0,12.0,0.4
6110,13.0,8.0,0.8
6111,14.0,8.0,0.9
6112,19.0,6.0,0.6
6113,15.0,9.0,0.4
6114,20.0,10.0,0.2
6115,0.0,10.0,0.3
6116,16.0,12.0,0.6
6117,20.0,12.0,0.9
6118,17.0,13.0,0.9
6119,13.0,8.0,0.7
6120,15.0,10.0,0.1
6121,16.0,12.0,0.4
6122,22.0,11.0,0.3
6123,17.0,12.0,0.5
6124,21.0,9.0,0.7
6125,18.0,11.0,0.7
6126,10.0,12.0,0.4
6127,17.0,8.0,0.8
6128,18.0,12.0,0.7
6129,17.0,10.0,0.6
6130,11.0,16.0,0.6
6131,22.0,3.0,0.1
6132,18.0,9.0,0.5
6133,20.0,10.0,0.2
6134,18.0,8.0,0.4
6135,14.0,9.0,0.4
6136,15.0,9.0,0.5
6137,15.0,13.0,0.7
6138,16.0,9.0,0.9
6139,18.0,12.0,0.3
6140,18.0,10.0,0.5
6141,0.0,4.0,0.3
6142,22.0,6.0,0.8
6143,12.0,8.0,0.5
6144,21.0,14.0,0.2
6145,23.0,15.0,0.2
6146,21.0,12.0,0.2
6147,16.0,11.0,0.2
6148,15.0,12.0,0.5
6149,17.0,6.0,0.5
6150,18.0,12.0,0.3
6151,18.0,11.0,0.9
6152,14.0,6.0,0.7
6153,15.0,11.0,0.8
6154,16.0,13.0,0.5
6155,17.0,11.0,0.5
6156,15.0,14.0,0.5
6157,21.0,8.0,0.9
6158,22.0,11.0,0.3
6159,16.0,13.0,0.4
6160,18.0,10.0,0.3
6161,11.0,8.0,0.8
6162,17.0,8.0,0.6
6163,12.0,10.0,0.4
6164,13.0,7.0,0.7
6165,19.0,9.0,0.4
6166,13.0,10.0,0.9
6167,21.0,15.0,0.4
6168,15.0,10.0,0.7
6169,10.0,14.0,0.5
6170,11.0,12.0,0.5
6171,16.0,10.0,0.4
6172,19.0,10.0,0.7
6173,17.0,13.0,0.6
6174,20.0,9.0,0.2
6175,18.0,14.0,0.7
6176,19.0,7.0,0.1
6177,18.0,6.0,0.7
6178,15.0,11.0,0.7
6179,20.0,9.0,0.8
6180,18.0,8.0,0.6
6181,15.0,5.0,0.5
6182,19.0,10.0,0.6
6183,16.0,11.0,0.6
6184,20.0,11.0,0.9
6185,18.0,11.0,0.7
6186,19.0,12.0,0.8
6187,20.0,10.0,0.9
6188,19.0,13.0,0.3
6189,16.0,11.0,0.4
6190,15.0,12.0,0.6
6191,20.0,8.0,0.5
6192,23.0,11.0,0.3
6193,15.0,9.0,0.4
6194,19.0,9.0,0.5
6195,15.0,12.0,0.8
6196,23.0,10.0,0.7
6197,20.0,11.0,0.7
6198,19.0,11.0,0.2
6199,14.0,11.0,0.2
6200,18.0,10.0,0.2
6201,15.0,10.0,0.5
6202,19.0,10.0,0.7
6203,15.0,10.0,0.3
6204,16.0,11.0,0.5
6205,16.0,9.0,0.6
6206,15.0,7.0,0.3
6207,13.0,12.0,0.9
6208,13.0,4.0,1.0
6209,16.0,12.0,0.8
6210,15.0,7.0,0.7
6211,12.0,10.0,0.6
6212,20.0,11.0,1.0
6213,14.0,13.0,0.7
6214,18.0,8.0,0.9
6215,15.0,5.0,0.7
6216,23.0,8.0,0.4
6217,15.0,9.0,0.2
6218,15.0,10.0,0.6
6219,23.0,12.0,0.9
6220,20.0,10.0,0.5
6221,18.0,11.0,0.4
6222,17.0,8.0,0.3
6223,17.0,10.0,0.4
6224,18.0,9.0,0.1
6225,19.0,10.0,0.1
6226,0.0,9.0,0.4
6227,18.0,13.0,0.1
6228,16.0,11.0,0.5
6229,18.0,13.0,0.1
6230,16.0,8.0,0.4
6231,23.0,10.0,0.5
6232,19.0,10.0,0.8
6233,18.0,8.0,0.8
6234,14.0,7.0,0.5
6235,15.0,6.0,0.2
6236,20.0,10.0,0.3
6237,20.0,9.0,1.0
6238,11.0,11.0,0.9
6239,18.0,10.0,0.7
6240,18.0,11.0,0.9
6241,19.0,8.0,0.4
6242,23.0,11.0,0.8
6243,14.0,10.0,0.5
6244,8.0,9.0,0.7
6245,16.0,11.0,0.6
6246,20.0,9.0,0.6
6247,14.0,12.0,0.9
6248,16.0,7.0,0.5
6249,17.0,15.0,0.7
6250,18.0,7.0,0.4
6251,19.0,13.0,0.8
6252,15.0,12.0,0.6
6253,14.0,12.0,0.6
6254,16.0,10.0,0.9
6255,16.0,15.0,0.8
6256,13.0,11.0,0.5
6257,12.0,12.0,0.8
6258,14.0,9.0,0.4
6259,18.0,10.0,0.2
6260,15.0,11.0,0.2
6261,17.0,12.0,0.6
6262,19.0,10.0,0.4
6263,16.0,8.0,0.4
6264,20.0,11.0,0.5
6265,22.0,10.0,0.9
6266,16.0,15.0,0.8
6267,17.0,8.0,0.2
6268,17.0,8.0,0.2
6269,23.0,6.0,0.3
6270,16.0,11.0,0.9
6271,16.0,11.0,0.4
6272,11.0,7.0,0.8
6273,16.0,12.0,0.6
6274,18.0,10.0,0.4
6275,20.0,8.0,0.4
6276,16.0,9.0,0.3
6277,23.0,13.0,0.3
6278,18.0,11.0,0.9
6279,17.0,14.0,0.6
6280,18.0,13.0,0.8
6281,21.0,8.0,0.3
6282,17.0,10.0,0.3
6283,16.0,9.0,0.8
6284,20.0,9.0,0.7
6285,17.0,7.0,0.8
6286,14.0,12.0,0.7
6287,19.0,12.0,0.2
6288,15.0,11.0,0.8
6289,15.0,9.0,0.6
6290,17.0,12.0,0.5
6291,16.0,11.0,0.3
6292,15.0,7.0,0.2
6293,17.0,10.0,0.5
6294,20.0,10.0,0.4
6295,14.0,11.0,0.4
6296,19.0,9.0,0.4
6297,23.0,12.0,0.6
6298,15.0,12.0,0.3
6299,18.0,11.0,0.7
6300,14.0,6.0,0.6
6301,13.0,8.0,0.4
6302,18.0,9.0,0.1
6303,17.0,11.0,0.3
6304,18.0,10.0,0.7
6305,18.0,12.0,0.4
6306,19.0,10.0,0.3
6307,17.0,9.0,0.9
6308,12.0,11.0,0.6
6309,23.0,9.0,0.5
6310,14.0,9.0,0.8
6311,13.0,10.0,0.4
6312,12.0,8.0,0.6
6313,15.0,12.0,0.6
6314,18.0,13.0,0.1
6315,15.0,10.0,0.2
6316,16.0,13.0,0.7
6317,21.0,10.0,0.8
6318,20.0,7.0,0.1
6319,12.0,8.0,0.7
6320,17.0,13.0,0.9
6321,16.0,7.0,0.3
6322,22.0,8.0,0.6
6323,19.0,9.0,0.8
6324,14.0,8.0,0.8
6325,8.0,8.0,0.4
6326,16.0,5.0,0.1
6327,15.0,7.0,0.4
6328,16.0,6.0,0.2
6329,20.0,9.0,0.2
6330,12.0,10.0,0.6
6331,20.0,15.0,0.4
6332,11.0,8.0,0.3
6333,18.0,9.0,0.3
6334,18.0,9.0,0.1
6335,19.0,10.0,0.2
6336,23.0,10.0,0.8
6337,17.0,8.0,0.5
6338,16.0,12.0,0.3
6339,17.0,11.0,0.3
6340,15.0,12.0,0.4
6341,20.0,13.0,0.2
6342,19.0,9.0,0.5
6343,17.0,10.0,0.7
6344,15.0,24.0,0.5
6345,14.0,6.0,0.7
6346,18.0,10.0,0.4
6347,11.0,10.0,0.7
6348,20.0,10.0,0.4
6349,16.0,10.0,0.1
6350,22.0,7.0,0.4
6351,17.0,10.0,0.9
6352,12.0,6.0,0.6
6353,14.0,10.0,0.6
6354,20.0,6.0,0.7
6355,17.0,12.0,0.3
6356,20.0,10.0,0.8
6357,14.0,8.0,0.5
6358,16.0,9.0,0.1
6359,14.0,12.0,0.9
6360,14.0,11.0,0.9
6361,19.0,12.0,0.7
6362,19.0,13.0,0.2
6363,19.0,11.0,0.4
6364,15.0,10.0,0.2
6365,15.0,12.0,0.4
6366,14.0,10.0,0.4
6367,18.0,9.0,0.8
6368,22.0,10.0,1.0
6369,21.0,15.0,0.6
6370,18.0,10.0,0.9
6371,16.0,9.0,0.7
6372,16.0,10.0,0.4
6373,19.0,11.0,0.5
6374,12.0,10.0,0.4
6375,18.0,11.0,0.3
6376,15.0,15.0,0.1
6377,14.0,8.0,0.9
6378,14.0,8.0,0.7
6379,18.0,11.0,0.1
6380,19.0,10.0,0.4
6381,13.0,11.0,0.2
6382,15.0,14.0,0.6
6383,17.0,9.0,0.6
6384,13.0,12.0,0.6
6385,12.0,12.0,0.2
6386,19.0,7.0,0.3
6387,18.0,9.0,0.1
6388,18.0,8.0,0.2
6389,17.0,11.0,0.7
6390,18.0,10.0,0.4
6391,22.0,9.0,0.3
6392,18.0,13.0,0.8
6393,16.0,10.0,0.9
6394,10.0,13.0,0.4
6395,19.0,12.0,0.5
6396,20.0,14.0,0.6
6397,23.0,17.0,0.5
6398,16.0,8.0,0.6
6399,15.0,7.0,0.4
6400,13.0,11.0,0.9
6401,18.0,9.0,0.4
6402,16.0,7.0,0.3
6403,15.0,10.0,0.6
6404,21.0,12.0,0.3
6405,17.0,9.0,0.2
6406,15.0,12.0,0.5
6407,14.0,7.0,0.7
6408,13.0,10.0,0.5
6409,17.0,6.0,0.9
6410,17.0,8.0,0.8
6411,15.0,12.0,0.4
6412,19.0,8.0,0.7
6413,16.0,9.0,0.9
6414,16.0,7.0,0.7
6415,23.0,4.0,0.7
6416,18.0,15.0,0.4
6417,18.0,8.0,0.5
6418,19.0,11.0,0.9
6419,13.0,8.0,0.6
6420,16.0,8.0,0.8
6421,12.0,12.0,0.9
6422,16.0,9.0,0.7
6423,15.0,10.0,0.6
6424,14.0,11.0,0.5
6425,14.0,12.0,1.0
6426,14.0,11.0,0.8
6427,16.0,11.0,1.0
6428,19.0,11.0,0.4
6429,21.0,13.0,0.3
6430,18.0,8.0,0.4
6431,16.0,11.0,0.3
6432,18.0,14.0,0.5
6433,22.0,7.0,0.3
6434,22.0,11.0,0.6
6435,16.0,13.0,0.6
6436,13.0,8.0,0.6
6437,21.0,7.0,0.9
6438,11.0,9.0,0.4
6439,15.0,11.0,0.1
6440,23.0,10.0,0.6
6441,17.0,11.0,0.4
6442,20.0,7.0,0.2
6443,12.0,12.0,0.4
6444,20.0,10.0,0.4
6445,15.0,8.0,0.7
6446,14.0,12.0,0.8
6447,12.0,12.0,1.0
6448,15.0,12.0,0.7
6449,15.0,11.0,1.0
6450,20.0,11.0,0.2
6451,18.0,11.0,0.8
6452,20.0,12.0,0.8
6453,14.0,7.0,0.5
6454,16.0,14.0,0.9
6455,17.0,8.0,0.5
6456,18.0,9.0,0.7
6457,20.0,11.0,1.0
6458,21.0,12.0,1.0
6459,14.0,8.0,0.2
6460,15.0,14.0,0.9
6461,16.0,9.0,0.9
6462,15.0,10.0,0.5
6463,12.0,10.0,0.5
6464,12.0,11.0,0.9
6465,16.0,9.0,0.5
6466,15.0,10.0,0.2
6467,22.0,11.0,0.3
6468,15.0,8.0,0.3
6469,17.0,12.0,0.2
6470,17.0,7.0,0.9
6471,19.0,11.0,0.8
6472,20.0,9.0,0.5
6473,20.0,8.0,0.4
6474,17.0,10.0,0.1
6475,18.0,12.0,0.4
6476,20.0,11.0,0.4
6477,19.0,7.0,0.3
6478,18.0,5.0,0.4
6479,17.0,11.0,0.6
6480,17.0,10.0,0.7
6481,21.0,10.0,0.4
6482,15.0,9.0,0.7
6483,14.0,11.0,0.8
6484,17.0,8.0,0.2
6485,18.0,7.0,0.3
6486,14.0,6.0,0.5
6487,20.0,9.0,0.9
6488,20.0,10.0,0.6
6489,18.0,7.0,0.7
6490,19.0,8.0,0.4
6491,17.0,12.0,0.5
6492,17.0,9.0,0.7
6493,16.0,15.0,0.8
6494,13.0,7.0,0.3
6495,17.0,10.0,1.0
6496,15.0,10.0,0.5
6497,16.0,8.0,0.2
6498,17.0,12.0,0.7
6499,22.0,15.0,0.7
6500,12.0,10.0,0.6
6501,19.0,10.0,0.6
6502,18.0,11.0,0.8
6503,16.0,8.0,0.1
6504,23.0,8.0,0.2
6505,22.0,12.0,0.4
6506,16.0,7.0,0.6
6507,21.0,11.0,0.6
6508,21.0,7.0,0.5
6509,18.0,14.0,0.8
6510,17.0,11.0,0.5
6511,12.0,10.0,0.5
6512,20.0,5.0,0.7
6513,21.0,11.0,0.5
6514,16.0,12.0,0.8
6515,13.0,9.0,0.7
6516,20.0,9.0,0.6
6517,16.0,10.0,0.3
6518,19.0,8.0,0.8
6519,14.0,11.0,0.4
6520,19.0,7.0,0.3
6521,17.0,9.0,0.7
6522,15.0,12.0,0.6
6523,19.0,11.0,0.5
6524,14.0,11.0,0.3
6525,18.0,8.0,0.1
6526,18.0,11.0,0.6
6527,8.0,9.0,0.6
6528,18.0,6.0,0.3
6529,11.0,10.0,0.8
6530,22.0,9.0,0.9
6531,15.0,11.0,0.3
6532,12.0,11.0,0.3
6533,14.0,10.0,1.0
6534,12.0,9.0,1.0
6535,22.0,8.0,0.5
6536,18.0,12.0,0.9
6537,15.0,11.0,0.2
6538,12.0,14.0,0.8
6539,19.0,8.0,0.7
6540,21.0,11.0,0.8
6541,15.0,7.0,0.7
6542,18.0,6.0,0.8
6543,18.0,10.0,0.3
6544,19.0,9.0,0.4
6545,18.0,10.0,0.2
6546,8.0,13.0,0.7
6547,18.0,11.0,0.3
6548,16.0,11.0,0.4
6549,16.0,12.0,0.7
6550,20.0,10.0,0.5
6551,19.0,8.0,0.3
6552,15.0,8.0,0.6
6553,13.0,7.0,0.6
6554,16.0,11.0,0.4
6555,18.0,12.0,0.9
6556,14.0,11.0,0.7
6557,14.0,11.0,0.9
6558,16.0,9.0,0.5
6559,18.0,12.0,0.9
6560,16.0,6.0,0.7
6561,16.0,9.0,0.2
6562,19.0,7.0,0.1
6563,14.0,15.0,0.1
6564,17.0,11.0,0.9
6565,21.0,7.0,0.5
6566,16.0,11.0,0.3
6567,16.0,10.0,0.6
6568,16.0,13.0,0.5
6569,17.0,10.0,0.1
6570,17.0,12.0,0.8
6571,17.0,12.0,0.4
6572,18.0,13.0,0.9
6573,21.0,11.0,0.2
6574,12.0,11.0,0.4
6575,15.0,6.0,0.6
6576,16.0,13.0,0.7
6577,14.0,10.0,0.3
6578,18.0,10.0,0.8
6579,17.0,12.0,0.2
6580,15.0,12.0,0.3
6581,18.0,6.0,0.1
6582,15.0,11.0,0.2
6583,11.0,8.0,0.3
6584,18.0,7.0,1.0
6585,10.0,8.0,0.6
6586,14.0,13.0,0.8
6587,14.0,9.0,0.6
6588,20.0,9.0,0.7
6589,19.0,7.0,0.2
6590,23.0,11.0,0.4
6591,0.0,12.0,0.4
6592,15.0,11.0,0.9
6593,17.0,12.0,0.2
6594,15.0,10.0,0.6
6595,16.0,9.0,0.2
6596,21.0,10.0,0.7
6597,21.0,6.0,0.8
6598,20.0,7.0,0.4
6599,23.0,5.0,1.0
6600,15.0,5.0,0.5
6601,22.0,10.0,0.4
6602,15.0,10.0,0.3
6603,17.0,11.0,0.8
6604,17.0,12.0,0.4
6605,17.0,8.0,0.7
6606,14.0,6.0,0.8
6607,18.0,11.0,0.4
6608,19.0,11.0,0.7
6609,17.0,10.0,0.6
6610,18.0,11.0,0.3
6611,19.0,10.0,0.1
6612,15.0,10.0,1.0
6613,19.0,7.0,0.6
6614,14.0,7.0,0.7
6615,12.0,10.0,0.2
6616,11.0,8.0,0.3
6617,16.0,10.0,1.0
6618,13.0,12.0,0.6
6619,17.0,10.0,0.2
6620,19.0,11.0,0.6
6621,3.0,7.0,0.3
6622,15.0,10.0,0.8
6623,19.0,12.0,0.3
6624,17.0,7.0,0.6
6625,17.0,13.0,0.4
6626,17.0,9.0,0.8
6627,16.0,8.0,0.2
6628,0.0,10.0,0.3
6629,18.0,10.0,0.6
6630,18.0,9.0,0.5
6631,11.0,14.0,0.4
6632,16.0,9.0,0.6
6633,20.0,13.0,0.4
6634,11.0,8.0,0.8
6635,13.0,7.0,0.6
6636,20.0,14.0,0.1
6637,14.0,9.0,0.4
6638,15.0,12.0,0.6
6639,16.0,11.0,0.8
6640,16.0,10.0,0.7
6641,16.0,9.0,0.5
6642,14.0,8.0,0.5
6643,14.0,9.0,0.7
6644,11.0,6.0,0.9
6645,3.0,9.0,0.7
6646,15.0,7.0,0.7
6647,17.0,12.0,0.8
6648,20.0,9.0,0.3
6649,16.0,8.0,0.4
6650,16.0,9.0,0.5
6651,18.0,10.0,0.6
6652,19.0,7.0,0.4
6653,18.0,14.0,0.8
6654,18.0,8.0,0.5
6655,19.0,10.0,0.3
6656,18.0,9.0,0.6
6657,11.0,11.0,0.5
6658,20.0,10.0,0.9
6659,18.0,10.0,0.8
6660,13.0,7.0,0.6
6661,15.0,11.0,0.5
6662,13.0,8.0,0.9
6663,21.0,7.0,0.9
6664,14.0,7.0,0.7
6665,15.0,8.0,1.0
6666,18.0,9.0,0.7
6667,23.0,9.0,0.8
6668,20.0,8.0,0.4
6669,23.0,12.0,0.2
6670,22.0,12.0,0.3
6671,22.0,8.0,0.9
6672,11.0,11.0,0.1
6673,18.0,16.0,0.6
6674,16.0,9.0,0.8
6675,19.0,7.0,0.9
6676,13.0,6.0,0.4
6677,21.0,10.0,0.9
6678,20.0,12.0,0.7
6679,17.0,11.0,0.1
6680,23.0,10.0,0.2
6681,23.0,13.0,0.4
6682,16.0,9.0,0.7
6683,18.0,9.0,0.3
6684,15.0,9.0,0.5
6685,16.0,13.0,0.2
6686,12.0,8.0,1.0
6687,14.0,12.0,0.8
6688,20.0,10.0,0.9
6689,19.0,13.0,0.5
6690,16.0,9.0,0.4
6691,15.0,11.0,0.8
6692,16.0,8.0,0.1
6693,11.0,7.0,0.6
6694,15.0,8.0,0.7
6695,21.0,13.0,0.6
6696,16.0,7.0,0.2
6697,22.0,11.0,0.4
6698,19.0,10.0,0.4
6699,11.0,6.0,1.0
6700,23.0,11.0,0.3
6701,19.0,12.0,0.5
6702,15.0,10.0,0.1
6703,13.0,13.0,0.6
6704,1.0,13.0,0.1
6705,17.0,8.0,0.9
6706,15.0,9.0,0.9
6707,15.0,9.0,0.6
6708,15.0,9.0,0.2
6709,20.0,14.0,0.8
6710,19.0,8.0,0.7
6711,16.0,9.0,0.3
6712,18.0,9.0,0.7
6713,17.0,10.0,0.3
6714,17.0,12.0,0.6
6715,19.0,12.0,0.8
6716,20.0,11.0,0.6
6717,15.0,9.0,0.4
6718,22.0,12.0,0.5
6719,13.0,13.0,0.4
6720,17.0,8.0,0.6
6721,13.0,6.0,0.2
6722,13.0,11.0,0.7
6723,11.0,10.0,0.4
6724,20.0,10.0,0.2
6725,22.0,9.0,0.1
6726,23.0,13.0,0.5
6727,20.0,10.0,0.5
6728,17.0,14.0,0.6
6729,18.0,10.0,0.7
6730,20.0,12.0,0.4
6731,23.0,8.0,0.4
6732,0.0,7.0,0.3
6733,16.0,12.0,0.4
6734,17.0,6.0,0.8
6735,14.0,8.0,0.5
6736,17.0,11.0,0.5
6737,18.0,7.0,0.4
6738,21.0,8.0,0.5
6739,19.0,12.0,0.5
6740,15.0,13.0,0.5
6741,18.0,11.0,0.8
6742,15.0,7.0,0.5
6743,22.0,8.0,0.5
6744,15.0,9.0,0.4
6745,19.0,8.0,0.5
6746,18.0,11.0,0.9
6747,16.0,9.0,0.7
6748,19.0,8.0,0.5
6749,13.0,12.0,0.6
6750,15.0,9.0,0.6
6751,10.0,13.0,0.6
6752,16.0,16.0,0.8
6753,18.0,11.0,0.1
6754,18.0,10.0,0.6
6755,18.0,9.0,0.6
6756,17.0,12.0,0.9
6757,18.0,8.0,0.9
6758,19.0,7.0,0.5
6759,22.0,9.0,0.3
6760,14.0,11.0,0.7
6761,17.0,13.0,0.6
6762,16.0,12.0,0.2
6763,15.0,10.0,0.5
6764,20.0,11.0,0.2
6765,13.0,10.0,0.2
6766,13.0,9.0,0.9
6767,15.0,9.0,0.6
6768,16.0,12.0,0.9
6769,20.0,9.0,0.7
6770,14.0,5.0,0.4
6771,10.0,9.0,1.0
6772,16.0,11.0,1.0
6773,13.0,8.0,0.7
6774,15.0,10.0,0.4
6775,17.0,10.0,1.0
6776,20.0,12.0,0.6
6777,18.0,8.0,0.3
6778,15.0,13.0,0.6
6779,12.0,8.0,0.7
6780,15.0,7.0,0.2
6781,18.0,4.0,0.6
6782,15.0,10.0,0.9
6783,16.0,10.0,0.3
6784,15.0,7.0,0.7
6785,17.0,12.0,0.7
6786,18.0,8.0,0.8
6787,19.0,10.0,0.2
6788,15.0,9.0,0.3
6789,19.0,10.0,0.9
6790,18.0,7.0,0.2
6791,15.0,5.0,0.3
6792,21.0,9.0,0.4
6793,16.0,10.0,0.7
6794,21.0,9.0,0.2
6795,22.0,6.0,0.5
6796,20.0,10.0,0.5
6797,15.0,9.0,1.0
6798,14.0,9.0,0.3
6799,21.0,7.0,0.5
6800,20.0,12.0,0.9
6801,18.0,11.0,0.7
6802,19.0,13.0,0.4
6803,16.0,12.0,1.0
6804,15.0,9.0,0.7
6805,17.0,11.0,1.0
6806,21.0,10.0,0.7
6807,20.0,10.0,0.7
6808,14.0,9.0,0.2
6809,16.0,11.0,0.9
6810,16.0,11.0,0.8
6811,16.0,11.0,0.8
6812,23.0,9.0,0.9
6813,17.0,11.0,0.3
6814,16.0,13.0,0.3
6815,16.0,15.0,0.4
6816,16.0,12.0,0.4
6817,23.0,12.0,0.4
6818,15.0,13.0,0.9
6819,19.0,11.0,0.9
6820,17.0,10.0,1.0
6821,14.0,5.0,0.4
6822,20.0,8.0,0.5
6823,20.0,8.0,0.2
6824,9.0,14.0,0.2
6825,20.0,8.0,0.1
6826,13.0,9.0,0.5
6827,20.0,9.0,0.3
6828,13.0,11.0,0.5
6829,17.0,11.0,0.5
6830,19.0,12.0,0.8
6831,2.0,11.0,0.3
6832,18.0,5.0,0.2
6833,18.0,10.0,0.2
6834,16.0,9.0,0.3
6835,15.0,9.0,0.6
6836,19.0,10.0,0.7
6837,18.0,9.0,0.3
6838,16.0,7.0,0.3
6839,17.0,7.0,0.7
6840,15.0,8.0,0.5
6841,12.0,10.0,0.5
6842,17.0,11.0,0.3
6843,19.0,14.0,0.3
6844,16.0,13.0,0.9
6845,14.0,11.0,0.2
6846,10.0,9.0,0.8
6847,16.0,8.0,0.1
6848,15.0,11.0,0.3
6849,22.0,9.0,0.5
6850,15.0,11.0,0.6
6851,18.0,10.0,0.3
6852,18.0,9.0,0.8
6853,17.0,10.0,0.6
6854,16.0,9.0,0.5
6855,17.0,9.0,0.7
6856,16.0,9.0,0.4
6857,14.0,13.0,0.7
6858,17.0,12.0,0.4
6859,16.0,11.0,0.4
6860,10.0,4.0,0.3
6861,23.0,9.0,0.8
6862,12.0,11.0,0.3
6863,20.0,14.0,0.4
6864,14.0,6.0,0.7
6865,17.0,14.0,0.7
6866,17.0,8.0,0.3
6867,17.0,13.0,0.7
6868,17.0,13.0,0.4
6869,17.0,11.0,0.4
6870,19.0,12.0,0.3
6871,15.0,13.0,0.6
6872,17.0,7.0,0.4
6873,23.0,10.0,0.8
6874,18.0,12.0,1.0
6875,16.0,10.0,0.2
6876,20.0,5.0,0.6
6877,17.0,15.0,0.6
6878,20.0,8.0,0.4
6879,10.0,9.0,0.4
6880,18.0,11.0,0.7
6881,16.0,11.0,0.5
6882,12.0,9.0,0.3
6883,18.0,9.0,0.4
6884,16.0,15.0,0.4
6885,18.0,9.0,0.9
6886,10.0,8.0,0.2
6887,19.0,10.0,0.9
6888,21.0,10.0,0.6
6889,10.0,10.0,1.0
6890,15.0,8.0,0.7
6891,19.0,8.0,0.4
6892,18.0,8.0,0.5
6893,14.0,13.0,0.5
6894,2.0,11.0,0.7
6895,18.0,8.0,0.5
6896,20.0,9.0,0.5
6897,21.0,11.0,0.4
6898,14.0,8.0,0.7
6899,16.0,9.0,0.4
6900,23.0,7.0,0.5
6901,21.0,11.0,0.2
6902,15.0,8.0,0.3
6903,13.0,8.0,0.8
6904,15.0,9.0,0.3
6905,15.0,8.0,0.3
6906,12.0,15.0,0.3
6907,15.0,10.0,0.3
6908,16.0,12.0,0.9
6909,14.0,9.0,0.2
6910,16.0,9.0,0.1
6911,20.0,13.0,1.0
