Year,Month,Day,Hour,Power,CBL,CPC
2018,1,2,9,761.64,761.64,0
2018,1,2,10,725.88,725.88,0
2018,1,2,11,664.32,664.32,0
2018,1,2,12,536.4,536.4,0
2018,1,2,13,578.4,578.4,0
2018,1,2,14,532.44,532.44,0
2018,1,2,15,550.56,550.56,0
2018,1,2,16,544.92,544.92,0
2018,1,2,17,541.56,541.56,0
2018,1,2,18,369.48,369.48,0
2018,1,2,19,317.76,317.76,0
2018,1,2,20,286.2,286.2,0
2018,1,2,21,234.84,234.84,0
2018,1,2,22,206.28,206.28,0
2018,1,2,23,195.36,195.36,0
2018,1,3,0,172.8,172.8,0
2018,1,3,1,175.68,175.68,0
2018,1,3,2,175.56,175.56,0
2018,1,3,3,180.36,180.36,0
2018,1,3,4,177.12,177.12,0
2018,1,3,5,200.16,200.16,0
2018,1,3,6,215.76,215.76,0
2018,1,3,7,586.56,586.56,0
2018,1,3,8,678,678,0
2018,1,3,9,722.04,722.04,0
2018,1,3,10,668.4,668.4,0
2018,1,3,11,557.16,557.16,0
2018,1,3,12,463.92,463.92,0
2018,1,3,13,527.4,527.4,0
2018,1,3,14,498.96,498.96,0
2018,1,3,15,487.08,487.08,0
2018,1,3,16,489.84,489.84,0
2018,1,3,17,499.56,499.56,0
2018,1,3,18,337.92,337.92,0
2018,1,3,19,290.28,290.28,0
2018,1,3,20,279.36,279.36,0
2018,1,3,21,226.56,226.56,0
2018,1,3,22,211.56,211.56,0
2018,1,3,23,199.56,199.56,0
2018,1,4,0,183.24,183.24,0
2018,1,4,1,180.84,180.84,0
2018,1,4,2,177.36,177.36,0
2018,1,4,3,177.84,177.84,0
2018,1,4,4,175.32,175.32,0
2018,1,4,5,192.96,192.96,0
2018,1,4,6,204.48,204.48,0
2018,1,4,7,426,426,0
2018,1,4,8,654,654,0
2018,1,4,9,704.04,704.04,0
2018,1,4,10,636.12,636.12,0
2018,1,4,11,579.96,579.96,0
2018,1,4,12,505.32,505.32,0
2018,1,4,13,516,516,0
2018,1,4,14,492.12,492.12,0
2018,1,4,15,490.32,490.32,0
2018,1,4,16,492,492,0
2018,1,4,17,481.32,481.32,0
2018,1,4,18,323.88,323.88,0
2018,1,4,19,289.08,289.08,0
2018,1,4,20,279.48,279.48,0
2018,1,4,21,255.72,255.72,0
2018,1,4,22,246.84,246.84,0
2018,1,4,23,231.96,231.96,0
2018,1,5,0,218.64,218.64,0
2018,1,5,1,216.48,216.48,0
2018,1,5,2,215.4,215.4,0
2018,1,5,3,216.12,216.12,0
2018,1,5,4,216.84,216.84,0
2018,1,5,5,236.04,236.04,0
2018,1,5,6,251.64,251.64,0
2018,1,5,7,494.88,494.88,0
2018,1,5,8,634.68,634.68,0
2018,1,5,9,682.56,682.56,0
2018,1,5,10,662.52,662.52,0
2018,1,5,11,615.24,615.24,0
2018,1,5,12,531.96,531.96,0
2018,1,5,13,579.84,579.84,0
2018,1,5,14,538.08,538.08,0
2018,1,5,15,532.68,532.68,0
2018,1,5,16,516.84,516.84,0
2018,1,5,17,519.24,519.24,0
2018,1,5,18,331.68,331.68,0
2018,1,5,19,284.52,284.52,0
2018,1,5,20,249.36,249.36,0
2018,1,5,21,217.32,217.32,0
2018,1,5,22,205.68,205.68,0
2018,1,5,23,196.92,196.92,0
2018,1,6,0,177.72,177.72,0
2018,1,6,1,180.84,180.84,0
2018,1,6,2,176.4,176.4,0
2018,1,6,3,178.44,178.44,0
2018,1,6,4,176.04,176.04,0
2018,1,6,5,201.84,201.84,0
2018,1,6,6,207.84,207.84,0
2018,1,6,7,517.56,517.56,0
2018,1,6,8,587.64,587.64,0
2018,1,6,9,631.08,631.08,0
2018,1,6,10,557.76,557.76,0
2018,1,6,11,536.4,536.4,0
2018,1,6,12,449.52,449.52,0
2018,1,6,13,465.6,465.6,0
2018,1,6,14,409.68,409.68,0
2018,1,6,15,431.04,431.04,0
2018,1,6,16,426.6,426.6,0
2018,1,6,17,417.12,417.12,0
2018,1,6,18,280.56,280.56,0
2018,1,6,19,260.88,260.88,0
2018,1,6,20,242.4,242.4,0
2018,1,6,21,217.08,217.08,0
2018,1,6,22,219.96,219.96,0
2018,1,6,23,215.88,215.88,0
2018,1,7,0,202.8,202.8,0
2018,1,7,1,203.64,203.64,0
2018,1,7,2,204.6,204.6,0
2018,1,7,3,183.48,183.48,0
2018,1,7,4,181.92,181.92,0
2018,1,7,5,203.16,203.16,0
2018,1,7,6,202.32,202.32,0
2018,1,7,7,211.2,211.2,0
2018,1,7,8,208.8,208.8,0
2018,1,7,9,203.88,203.88,0
2018,1,7,10,199.8,199.8,0
2018,1,7,11,207.12,207.12,0
2018,1,7,12,191.88,191.88,0
2018,1,7,13,190.08,190.08,0
2018,1,7,14,188.16,188.16,0
2018,1,7,15,194.52,194.52,0
2018,1,7,16,205.08,205.08,0
2018,1,7,17,223.2,223.2,0
2018,1,7,18,212.04,212.04,0
2018,1,7,19,219.84,219.84,0
2018,1,7,20,210.72,210.72,0
2018,1,7,21,211.44,211.44,0
2018,1,7,22,183,183,0
2018,1,7,23,179.88,179.88,0
